date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:06	179069/179069	URF---	200	untouched ('OK%20(cached)')	image/png		https://specter.solutions/wp-content/uploads/2021/10/Screen-Shot-2021-10-22-at-8.33.16-PM-1024x527.png	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2021/10/Screen-Shot-2021-10-22-at-8.33.16-PM-1024x527.png	(from https://specter.solutions/2021/10/22/)
17:37:07	190038/-1	---M--	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/category/bitcoin/feed/	/home/kim/websites/specter/specter.solutions/category/bitcoin/feed/index.html	(from https://specter.solutions/category/bitcoin/)
17:37:08	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5ed92d1253d34%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:37:09	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2003%20Jan%202024%2016:37:08%20GMT	https://specter.solutions/wp-json/wp/v2/categories/30	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/30.json	(from https://specter.solutions/category/bitcoin/)
17:37:09	81926/-1	---M--	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/category/bitcoin/liquid/feed/	/home/kim/websites/specter/specter.solutions/category/bitcoin/liquid/feed/index.html	(from https://specter.solutions/category/bitcoin/liquid/)
17:37:09	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2003%20Jan%202024%2016:37:09%20GMT	https://specter.solutions/wp-json/wp/v2/categories/41	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/41.json	(from https://specter.solutions/category/bitcoin/liquid/)
17:37:10	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5ed92d1253d34%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:37:11	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%226374a891-13174%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:37:13	21936/-1	---M--	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/author/anonymous/feed/	/home/kim/websites/specter/specter.solutions/author/anonymous/feed/index.html	(from https://specter.solutions/author/anonymous/)
17:37:13	4977/4977	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://specter.solutions/wp-content/uploads/2019/07/Moritz-150x150.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2019/07/Moritz-150x150.jpg	(from https://specter.solutions/author/specterteam/)
17:37:14	1746/-1	---M--	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/category/uncategorized/feed/	/home/kim/websites/specter/specter.solutions/category/uncategorized/feed/index.html	(from https://specter.solutions/category/uncategorized/)
17:37:14	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2003%20Jan%202024%2016:37:14%20GMT	https://specter.solutions/wp-json/wp/v2/users/7	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/users/7.json	(from https://specter.solutions/author/anonymous/)
17:37:15	101652/101652	---M--	200	added ('OK')	font/woff	etag:%226374a891-18d14%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:37:15	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2003%20Jan%202024%2016:37:15%20GMT	https://specter.solutions/wp-json/wp/v2/categories/1	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/1.json	(from https://specter.solutions/category/uncategorized/)
17:37:16	109281/-1	---M--	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/author/stepan-snigirev/feed/	/home/kim/websites/specter/specter.solutions/author/stepan-snigirev/feed/index.html	(from https://specter.solutions/author/stepan-snigirev/)
17:37:17	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2003%20Jan%202024%2016:37:16%20GMT	https://specter.solutions/wp-json/wp/v2/users/8	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/users/8.json	(from https://specter.solutions/author/elementor-zuekhj/)
17:37:18	83075/-1	---M--	200	added ('OK')	application/rss+xml	etag:%229a00df8f54859554c8c60229bdf45018%22	https://specter.solutions/category/cryptography/feed/	/home/kim/websites/specter/specter.solutions/category/cryptography/feed/index.html	(from https://specter.solutions/category/cryptography/)
17:37:19	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2003%20Jan%202024%2016:37:19%20GMT	https://specter.solutions/wp-json/wp/v2/categories/40	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/40.json	(from https://specter.solutions/category/cryptography/)
17:37:20	202744/202744	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226374a891-317f8%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:37:21	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2003%20Jan%202024%2016:37:20%20GMT	https://specter.solutions/wp-json/wp/v2/categories/39	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/39.json	(from https://specter.solutions/category/math/)
17:37:21	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2003%20Jan%202024%2016:37:20%20GMT	https://specter.solutions/wp-json/wp/v2/categories/38	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/categories/38.json	(from https://specter.solutions/category/blockchain/)
17:37:21	166/166	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Wed,%2003%20Jan%202024%2016:37:21%20GMT	https://specter.solutions/wp-json/wp/v2/product_cat/25	/home/kim/websites/specter/specter.solutions/wp-json/wp/v2/product_cat/25.json	(from https://specter.solutions/product-category/specter-parts/)
17:37:23	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Jan%202024%2016:37:22%20GMT	https://specter.solutions/wp-content/plugins/woocommerce/assets/fonts/star.eot	/home/kim/websites/specter/specter.solutions/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from https://specter.solutions/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=3.7.9)
17:37:24	164912/164912	URF---	200	untouched ('OK%20(cached)')	application/woff		https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff	/home/kim/websites/specter/specter.solutions/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff	(from https://specter.solutions/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.7.0)
17:37:24	211480/211480	UR-MCZ	200	updated ('OK')	application/x-font-ttf	etag:W/%226374a891-33a18%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.16.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.ttf	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:37:26	211640/211640	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2233ab8-5ed92d1257bb6%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.16.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.eot	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
17:37:27	311871/311871	---M--	200	added ('OK')	image/jpeg	etag:%2262098498-4c23f%22	https://specter.solutions/wp-content/uploads/2022/02/Specter_Foss_Suite-scaled.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Specter_Foss_Suite-scaled.jpg	(from https://specter.solutions/wp-content/uploads/elementor/css/post-95.css?ver=1668592069)
17:37:28	33736/33736	UR-MCZ	200	updated ('OK')	application/x-font-ttf	etag:W/%226374a891-83c8%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:37:56	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Jan%202024%2016:37:25%20GMT	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:37:57	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Jan%202024%2016:37:26%20GMT	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:37:57	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Jan%202024%2016:37:28%20GMT	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:37:58	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Wed,%2003%20Jan%202024%2016:37:29%20GMT	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:38:00	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5ed92d1250a6b%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:38:01	202744/202744	UR-MCZ	200	updated ('OK')	application/x-font-ttf	etag:W/%226374a891-317f8%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:38:01	101652/101652	URF---	200	untouched ('OK%20(cached)')	application/woff		https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.8.1)
17:38:01	311871/311871	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://specter.solutions/wp-content/uploads/2022/02/Specter_Foss_Suite-scaled.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Specter_Foss_Suite-scaled.jpg	(from https://specter.solutions/wp-content/uploads/elementor/css/post-95.css?ver=1668592069)
17:38:02	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-5ed92d1250a6b%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.eot?	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:38:03	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%226374a891-12d68%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:38:04	98024/98024	---M--	200	added ('OK')	font/woff	etag:%226374a891-17ee8%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:38:05	165548/165548	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%226374a891-286ac%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:38:06	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226374a891-6c7db%22	https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://specter.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0)
17:38:06	14812/14812	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2239dc-5b273f4c95082%22	https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/fonts/Woo-Side-Cart.eot?le17z4	/home/kim/websites/specter/specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/fonts/Woo-Side-Cart999e.eot	(from https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/xoo-wsc-fonts.css?ver=2.1)
17:38:08	14624/14624	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225f94c7bd-3920%22	https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/fonts/Woo-Side-Cart.ttf?le17z4	/home/kim/websites/specter/specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/fonts/Woo-Side-Cart999e.ttf	(from https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/xoo-wsc-fonts.css?ver=2.1)
17:38:08	14700/14700	---M--	200	added ('OK')	font/woff	etag:%225f94c7bd-396c%22	https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/fonts/Woo-Side-Cart.woff?le17z4	/home/kim/websites/specter/specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/fonts/Woo-Side-Cart999e.woff	(from https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/xoo-wsc-fonts.css?ver=2.1)
17:38:10	51089/51089	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f94c7bd-c791%22	https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/fonts/Woo-Side-Cart.svg?le17z4	/home/kim/websites/specter/specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/fonts/Woo-Side-Cart999e.svg	(from https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/xoo-wsc-fonts.css?ver=2.1)
17:38:10	465/465	---M--	200	added ('OK')	image/png	etag:%225f94c7bd-1d1%22	https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/images/arrow-left.png	/home/kim/websites/specter/specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/images/arrow-left.png	(from https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/xoo-wsc-style.css?ver=2.1)
17:38:11	464/464	---M--	200	added ('OK')	image/png	etag:%225f94c7bd-1d0%22	https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/images/arrow-right.png	/home/kim/websites/specter/specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/images/arrow-right.png	(from https://specter.solutions/wp-content/plugins/side-cart-woocommerce/assets/css/xoo-wsc-style.css?ver=2.1)
17:38:15	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-5ad0658eeb040%22	https://specter.solutions/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	/home/kim/websites/specter/specter.solutions/wp-includes/fonts/dashicons7d4b.eot	(from https://specter.solutions/wp-includes/css/dashicons.min.css?ver=6.4.2)
17:38:17	56392/56392	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225f39b5f9-dc48%22	https://specter.solutions/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	/home/kim/websites/specter/specter.solutions/wp-includes/fonts/dashicons7d4b.ttf	(from https://specter.solutions/wp-includes/css/dashicons.min.css?ver=6.4.2)
17:38:17	310/310	---M--	200	added ('OK')	image/png	etag:%2263eeb36f-136%22	https://specter.solutions/wp-content/plugins/ninja-forms/assets/img/help-info.png	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ninja-forms/assets/img/help-info.png	(from https://specter.solutions/wp-content/plugins/ninja-forms/assets/css/display-opinions-light.css?ver=6.4.2)
17:38:19	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-5f4d9097a4a87%22	https://specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.eot?v=4.5.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.eot	(from https://specter.solutions/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.4.2)
17:38:20	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2211497-5f4d9097a4a87%22	https://specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.eot?	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfontd41d.eot	(from https://specter.solutions/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.4.2)
17:38:21	66624/66624	---M--	200	added ('OK')	font/woff2	etag:%2263eeb36f-10440%22	https://specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.woff2?v=4.5.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.woff2	(from https://specter.solutions/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.4.2)
17:38:22	83588/83588	---M--	200	added ('OK')	font/woff	etag:%2263eeb36f-14684%22	https://specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.woff?v=4.5.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.woff	(from https://specter.solutions/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.4.2)
17:38:23	142072/142072	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2263eeb36f-22af8%22	https://specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.ttf?v=4.5.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.ttf	(from https://specter.solutions/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.4.2)
17:38:24	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eeb36f-59430%22	https://specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.svg?v=4.5.0	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.svg	(from https://specter.solutions/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.4.2)
17:38:25	156331/156331	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202024%2016:38:24%20GMT	https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/bgDescription.png	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/bgDescription.png	(from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:38:26	156331/156331	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202024%2016:38:25%20GMT	https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/gallery-e1.jpg	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/gallery/gallery-e1.jpg	(from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:38:26	1757/1757	---M--	200	added ('OK')	image/png	etag:%2263eb658e-6dd%22	https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/images/pricing/pricing-ribon.png	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/images/pricing/pricing-ribon.png	(from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:38:28	487/487	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263eb658e-1e7%22	https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/images/icons/line.svg	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/images/icons/line.svg	(from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:38:28	1757/1757	URF---	200	untouched ('OK%20(cached)')	image/png		https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/images/pricing/pricing-ribon.png	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/images/pricing/pricing-ribon.png	(from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:38:30	156331/156331	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202024%2016:38:30%20GMT	https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/others/business-shape.png	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/others/business-shape.21e.delayed	(from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:38:31	156331/156331	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2003%20Jan%202024%2016:38:31%20GMT	https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-40.jpg	/home/kim/websites/specter/specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/img/bg/bg-image-40.jpg	(from https://specter.solutions/wp-content/plugins/ht-mega-for-elementor/assets/css/htmega-widgets.css?ver=2.0.7)
17:38:32	234357/234357	---M--	200	added ('OK')	image/jpeg	etag:%226209837c-39375%22	https://specter.solutions/wp-content/uploads/2022/02/Specter_Desktop-scaled.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Specter_Desktop-scaled.jpg	(from https://specter.solutions/wp-content/uploads/elementor/css/post-5157.css?ver=1674505211)
17:38:33	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jan%202024%2016:38:33%20GMT	https://specter.solutions/?p=5157	/home/kim/websites/specter/specter.solutions/index4827.html	(from https://specter.solutions/desktop/)
17:38:34	266985/266985	---M--	200	added ('OK')	image/jpeg	etag:%22620983d2-412e9%22	https://specter.solutions/wp-content/uploads/2022/02/Specter_Desktop_In_Use2-scaled.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Specter_Desktop_In_Use2-scaled.jpg	(from https://specter.solutions/wp-content/uploads/elementor/css/post-5157.css?ver=1674505211)
17:38:34	234357/234357	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://specter.solutions/wp-content/uploads/2022/02/Specter_Desktop-scaled.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Specter_Desktop-scaled.jpg	(from https://specter.solutions/wp-content/uploads/elementor/css/post-5157.css?ver=1674505211)
17:38:36	126820/126820	---M--	200	added ('OK')	image/jpeg	etag:%22620982ae-1ef64%22	https://specter.solutions/wp-content/uploads/2022/02/Specter_Signer-scaled.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Specter_Signer-scaled.jpg	(from https://specter.solutions/wp-content/uploads/elementor/css/post-5070.css?ver=1668594541)
17:38:36	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jan%202024%2016:38:36%20GMT	https://specter.solutions/?p=5070	/home/kim/websites/specter/specter.solutions/index1227.html	(from https://specter.solutions/hardware/)
17:38:40	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Jan%202024%2016:38:39%20GMT	https://specter.solutions/?p=5675	/home/kim/websites/specter/specter.solutions/index8d09.html	(from https://specter.solutions/enterprise/)
17:38:40	1750767/1750767	---M--	200	added ('OK')	image/jpeg	etag:%2262098e2f-1ab6ef%22	https://specter.solutions/wp-content/uploads/2022/02/Specter_Enterprise@2x-scaled.jpg	/home/kim/websites/specter/specter.solutions/wp-content/uploads/2022/02/Specter_Enterprise@2x-scaled.jpg	(from https://specter.solutions/wp-content/uploads/elementor/css/post-5675.css?ver=1668594525)
